"ENV","Name1","BUAC","Can_Cover","NDVI","NDRE1","NDRE2","NWI1","NWI2","MTVI"
"Lind_2019_SP","SWW13262-B-B-B-3",50.305106349813,46.6543922359458,0.276072763245621,0.225971260698072,0.323852166679287,-0.0145248082236952,-0.0145248045208823,-0.00422610579986693
"Lind_2019_SP","SWW13262-B-B-B-4",50.9837931565178,45.1516908915562,0.276794605351578,0.230056988982256,0.326902770256905,-0.01181297138713,-0.0118129661693803,-0.00412730773664828
"Lind_2019_SP","SWW13265-B-1-B-1",54.7849487758926,45.2509176507022,0.270226387679745,0.227751969987887,0.327115490369979,-0.0186633814701753,-0.01866337892918,-0.0049739618853092
"Lind_2019_SP","SWW13265-B-1-B-2",54.3010962895371,44.9560494866474,0.270497856693484,0.229267180818863,0.328752878902464,-0.0189826926539627,-0.018982689158157,-0.00505597887745398
"Lind_2019_SP","SWW13267-B-S-60-1-1",52.447464165996,47.6639961387235,0.273197778040596,0.224828397710484,0.323415313124865,-0.0152112884127223,-0.0152112875394116,-0.00423568796895433
"Lind_2019_SP","SWW13267-B-S-65-1-1",52.187674779808,46.9432538559463,0.273870516516743,0.227875573924825,0.324690674358426,-0.0159845751384893,-0.0159845678747751,-0.00389528174027729
"Lind_2019_SP","SWW13267-B-S-65-1-2",52.0959380005905,47.0058854900332,0.272156563103908,0.226882311327789,0.325097829442669,-0.0116153497023074,-0.0116153503074197,-0.00406286618230994
"Lind_2019_SP","SWW13267-B-S-65-1-3",51.3133341258149,46.5177650623627,0.272680917662329,0.226337584824139,0.324766960319444,-0.01490633610145,-0.0149063351308683,-0.00392402368540473
"Lind_2019_SP","SWW13267-B-S-65-1-4",54.2011525151343,46.6522980894208,0.274654119710704,0.229797861310659,0.326307177312179,-0.0126673577661754,-0.0126673513279179,-0.00409523218106167
"Lind_2019_SP","SWW13271-B-SNA3-1-1",52.7399562283805,48.022296326128,0.279175977670348,0.226397465271973,0.326730533980389,-0.0205123936007621,-0.0205123893220178,-0.00497203369702442
"Lind_2019_SP","SWW13274-B-S-88-1-1",54.6069754094494,47.1210813226325,0.269752565005846,0.225275693346571,0.323816411954655,-0.0183012110669215,-0.018301203845294,-0.00418937773336851
"Lind_2019_SP","SWW13274-B-S-88-1-2",55.838111754369,49.8808838463838,0.272922261452127,0.22049612640354,0.319784695022693,-0.0148012262174469,-0.0148012231605713,-0.0049549120045712
"Lind_2019_SP","SWW13291-B-B-B-1",52.2924097325546,46.4047274755329,0.272215422403019,0.226355617277603,0.324362418210477,-0.015821991456747,-0.0158219887820844,-0.0043383064334964
"Lind_2019_SP","SWW13291-B-B-B-2",51.5384634725793,48.8071857709562,0.272816027888035,0.220295986684213,0.320752667214428,-0.0131640061879557,-0.0131640014505327,-0.00444650684306801
"Lind_2019_SP","SWW13291-B-B-B-3",50.5094708819919,44.0818688866056,0.2720120732515,0.228022309560631,0.326889591552759,-0.00867446831175923,-0.00867446345090595,-0.00415078298105238
"Lind_2019_SP","SWW13291-B-B-B-4",54.501621846522,49.6625299908063,0.265701845991119,0.217525312100327,0.318568534150623,-0.0143683858285938,-0.0143683817076806,-0.00469778666998835
"Lind_2019_SP","SWW13309-B-B-B-1",54.4431542237268,53.17860456858,0.270741452979202,0.205325513894004,0.311457435728522,-0.0108714090750277,-0.0108714051938766,-0.00365454842558687
"Lind_2019_SP","SWW13311-B-S-74-1-1",51.2663067691722,46.4739733028128,0.270567687313139,0.226670272002739,0.324298465904581,-0.015819529461611,-0.0158195236627249,-0.00406344903259512
"Lind_2019_SP","SWW13311-B-S-74-1-2",52.2382654168749,46.1010092038816,0.269283142904706,0.228227232787554,0.325487473889146,-0.0144429949883032,-0.0144429840706407,-0.0039163822819846
"Lind_2019_SP","SWW13311-B-S-74-1-3",52.4604539599116,47.5586017645261,0.26984044515672,0.220229149817514,0.320018654373444,-0.0167684240036952,-0.0167684229320968,-0.00449542155718723
"Lind_2019_SP","SWW13319-B-B-B-1",58.4185679899397,50.2884641980364,0.276356911249341,0.225573187864593,0.32466092643678,-0.019789170851862,-0.0197891678470513,-0.0054611950409223
"Lind_2019_SP","SWW13319-B-B-B-2",53.3629948904864,44.4869894185104,0.282247104172205,0.241597438891136,0.334581461317472,-0.0161622730168715,-0.0161622709224179,-0.00458951126607524
"Lind_2019_SP","SWW13319-B-B-B-3",52.6996364963067,46.0905441181281,0.273883778887139,0.227494664245338,0.326467930446744,-0.0174157403599301,-0.0174157367214297,-0.00463265115138161
"Lind_2019_SP","SWW13322-B-B-B-1",58.162470242125,47.7798879478349,0.267986152932982,0.223143046653023,0.322678075648526,-0.0179541883517548,-0.0179541842734754,-0.00478951823167688
"Lind_2019_SP","SWW13322-B-B-B-2",52.9042922035384,46.2836909610184,0.273541033786288,0.226678083125607,0.325124119363188,-0.0195149917694204,-0.0195149878912767,-0.00441230067245958
